"","countyfips","statefip","year","population","anti_racial.max","anti_racial.sum","anti_racial.mean","racial_crime_diff","racial_crime_per_cap","racial_crime_per_1000"
"141",1,33,2010,60088,1,1,0.65,0.35,1.66422580215684e-05,0.0166422580215684
"142",1,33,2012,60088,1,2,0.65,1.35,3.32845160431367e-05,0.0332845160431367
"143",1,33,2014,60088,1,2,0.65,1.35,3.32845160431367e-05,0.0332845160431367
"144",1,33,2016,60088,1,2,0.65,1.35,3.32845160431367e-05,0.0332845160431367
"145",1,34,2005,274549,1,9,0.508771929824561,8.49122807017544,3.27810336224135e-05,0.0327810336224135
"146",1,34,2006,274549,1,15,0.508771929824561,14.4912280701754,5.46350560373558e-05,0.0546350560373558
"147",1,34,2007,274549,1,8,0.508771929824561,7.49122807017544,2.91386965532564e-05,0.0291386965532564
"148",1,34,2008,274549,1,9,0.508771929824561,8.49122807017544,3.27810336224135e-05,0.0327810336224135
"149",1,34,2009,274549,1,5,0.508771929824561,4.49122807017544,1.82116853457853e-05,0.0182116853457853
"150",1,34,2010,274549,1,7,0.508771929824561,6.49122807017544,2.54963594840994e-05,0.0254963594840994
"151",1,34,2011,274549,1,12,0.508771929824561,11.4912280701754,4.37080448298846e-05,0.0437080448298846
"152",1,34,2012,274549,1,9,0.508771929824561,8.49122807017544,3.27810336224135e-05,0.0327810336224135
"153",1,34,2013,274549,1,3,0.508771929824561,2.49122807017544,1.09270112074712e-05,0.0109270112074712
"154",1,34,2014,274549,1,5,0.508771929824561,4.49122807017544,1.82116853457853e-05,0.0182116853457853
"155",1,34,2015,274549,1,3,0.508771929824561,2.49122807017544,1.09270112074712e-05,0.0109270112074712
"156",1,34,2016,274549,1,2,0.508771929824561,1.49122807017544,7.28467413831411e-06,0.00728467413831411
"157",1,35,2005,662564,1,7,0.471337579617834,6.52866242038217,1.05650171153277e-05,0.0105650171153277
"158",1,35,2006,662564,1,3,0.471337579617834,2.52866242038217,4.5278644779976e-06,0.0045278644779976
"159",1,35,2007,662564,1,7,0.471337579617834,6.52866242038217,1.05650171153277e-05,0.0105650171153277
"160",1,35,2008,662564,1,4,0.471337579617834,3.52866242038217,6.03715263733013e-06,0.00603715263733013
"161",1,35,2009,662564,1,3,0.471337579617834,2.52866242038217,4.5278644779976e-06,0.0045278644779976
"162",1,35,2010,662564,1,12,0.471337579617834,11.5286624203822,1.81114579119904e-05,0.0181114579119904
"163",1,35,2011,662564,1,12,0.471337579617834,11.5286624203822,1.81114579119904e-05,0.0181114579119904
"164",1,35,2013,662564,1,5,0.471337579617834,4.52866242038217,7.54644079666266e-06,0.00754644079666266
"165",1,35,2014,662564,1,8,0.471337579617834,7.52866242038217,1.20743052746603e-05,0.0120743052746603
"166",1,35,2015,662564,1,7,0.471337579617834,6.52866242038217,1.05650171153277e-05,0.0105650171153277
"167",1,35,2016,662564,1,6,0.471337579617834,5.52866242038217,9.05572895599519e-06,0.0090557289559952
"168",1,36,2005,304204,1,14,0.53,13.47,4.6021748563464e-05,0.046021748563464
"169",1,36,2006,304204,1,4,0.53,3.47,1.31490710181326e-05,0.0131490710181326
"170",1,36,2007,304204,1,1,0.53,0.47,3.28726775453314e-06,0.00328726775453314
"171",1,36,2008,304204,1,5,0.53,4.47,1.64363387726657e-05,0.0164363387726657
"172",1,36,2009,304204,1,5,0.53,4.47,1.64363387726657e-05,0.0164363387726657
"173",1,36,2010,304204,1,9,0.53,8.47,2.95854097907983e-05,0.0295854097907983
"174",1,36,2011,304204,1,6,0.53,5.47,1.97236065271989e-05,0.0197236065271989
"175",1,36,2012,304204,1,3,0.53,2.47,9.86180326359943e-06,0.00986180326359943
"176",1,36,2013,304204,1,1,0.53,0.47,3.28726775453314e-06,0.00328726775453314
"177",1,36,2014,304204,1,1,0.53,0.47,3.28726775453314e-06,0.00328726775453314
"178",1,36,2015,304204,1,1,0.53,0.47,3.28726775453314e-06,0.00328726775453314
"179",1,36,2016,304204,1,3,0.53,2.47,9.86180326359943e-06,0.00986180326359943
"180",1,37,2011,151131,1,1,0.5,0.5,6.61677617431235e-06,0.00661677617431235
"181",1,37,2014,151131,0,0,0.5,-0.5,0,0
"182",1,38,2011,2343,1,1,1,0,0.000426803243704652,0.426803243704652
"183",1,40,2015,22683,0,0,0,0,0,0
"184",1,42,2005,101407,0,0,0.5,-0.5,0,0
"185",1,42,2010,101407,1,1,0.5,0.5,9.86125218180204e-06,0.00986125218180204
"186",1,44,2008,49875,1,1,0.666666666666667,0.333333333333333,2.00501253132832e-05,0.0200501253132832
"187",1,44,2012,49875,1,1,0.666666666666667,0.333333333333333,2.00501253132832e-05,0.0200501253132832
"188",1,45,2005,25417,0,0,0.153846153846154,-0.153846153846154,0,0
"189",1,45,2006,25417,1,2,0.153846153846154,1.84615384615385,7.86874926230476e-05,0.0786874926230476
"190",1,45,2008,25417,0,0,0.153846153846154,-0.153846153846154,0,0
"191",1,45,2009,25417,0,0,0.153846153846154,-0.153846153846154,0,0
"192",1,45,2011,25417,1,1,0.153846153846154,0.846153846153846,3.93437463115238e-05,0.0393437463115238
"193",1,45,2012,25417,1,2,0.153846153846154,1.84615384615385,7.86874926230476e-05,0.0786874926230476
"194",1,45,2014,25417,0,0,0.153846153846154,-0.153846153846154,0,0
"195",1,45,2016,25417,1,1,0.153846153846154,0.846153846153846,3.93437463115238e-05,0.0393437463115238
"196",1,47,2005,75129,1,2,0.476190476190476,1.52380952380952,2.66208787552077e-05,0.0266208787552077
"197",1,47,2007,75129,1,3,0.476190476190476,2.52380952380952,3.99313181328116e-05,0.0399313181328116
"198",1,47,2008,75129,1,1,0.476190476190476,0.523809523809524,1.33104393776039e-05,0.0133104393776039
"199",1,47,2009,75129,1,1,0.476190476190476,0.523809523809524,1.33104393776039e-05,0.0133104393776039
"200",1,47,2010,75129,1,1,0.476190476190476,0.523809523809524,1.33104393776039e-05,0.0133104393776039
"201",1,47,2011,75129,0,0,0.476190476190476,-0.476190476190476,0,0
"202",1,47,2013,75129,1,1,0.476190476190476,0.523809523809524,1.33104393776039e-05,0.0133104393776039
"203",1,47,2016,75129,1,1,0.476190476190476,0.523809523809524,1.33104393776039e-05,0.0133104393776039
"204",1,48,2007,58458,0,0,0.666666666666667,-0.666666666666667,0,0
"205",1,48,2009,58458,1,1,0.666666666666667,0.333333333333333,1.71062985391221e-05,0.0171062985391221
"206",1,48,2016,58458,1,1,0.666666666666667,0.333333333333333,1.71062985391221e-05,0.0171062985391221
"207",1,50,2007,36821,0,0,0,0,0,0
"208",1,50,2010,36821,0,0,0,0,0,0
"209",1,50,2014,36821,0,0,0,0,0,0
"210",1,50,2016,36821,0,0,0,0,0,0
"211",1,51,2006,33164,0,0,0.133333333333333,-0.133333333333333,0,0
"212",1,51,2007,33164,1,1,0.133333333333333,0.866666666666667,3.01531781449765e-05,0.0301531781449765
"213",1,51,2010,33164,0,0,0.133333333333333,-0.133333333333333,0,0
"214",1,51,2012,33164,1,1,0.133333333333333,0.866666666666667,3.01531781449765e-05,0.0301531781449765
"215",1,51,2014,33164,0,0,0.133333333333333,-0.133333333333333,0,0
"216",1,51,2015,33164,0,0,0.133333333333333,-0.133333333333333,0,0
"217",1,51,2016,33164,0,0,0.133333333333333,-0.133333333333333,0,0
"218",1,53,2010,18728,0,0,0.333333333333333,-0.333333333333333,0,0
"219",1,53,2011,18728,0,0,0.333333333333333,-0.333333333333333,0,0
"220",1,53,2014,18728,1,1,0.333333333333333,0.666666666666667,5.33959846219564e-05,0.0533959846219564
"221",1,54,2016,16589,0,0,0,0,0,0
"222",1,56,2006,36299,0,0,0,0,0,0
"223",1,NA,2005,NA,1,1,0.375,0.625,NA,NA
"224",1,NA,2006,NA,0,0,0.375,-0.375,NA,NA
"225",1,NA,2007,NA,1,1,0.375,0.625,NA,NA
"226",1,NA,2008,NA,0,0,0.375,-0.375,NA,NA
"227",1,NA,2009,NA,0,0,0.375,-0.375,NA,NA
"228",1,NA,2010,NA,1,1,0.375,0.625,NA,NA
"229",3,1,2011,182265,1,3,0.666666666666667,2.33333333333333,1.64595506542671e-05,0.0164595506542671
"230",3,1,2016,182265,1,1,0.666666666666667,0.333333333333333,5.48651688475571e-06,0.00548651688475571
"231",3,4,2005,131346,1,4,0.6,3.4,3.04539156121998e-05,0.0304539156121998
"232",3,4,2007,131346,1,1,0.6,0.4,7.61347890304996e-06,0.00761347890304996
"233",3,4,2008,131346,1,1,0.6,0.4,7.61347890304996e-06,0.00761347890304996
"234",3,4,2009,131346,0,0,0.6,-0.6,0,0
"235",3,4,2012,131346,0,0,0.6,-0.6,0,0
"236",3,4,2013,131346,0,0,0.6,-0.6,0,0
"237",3,5,2005,21853,1,1,0.6,0.4,4.57603075092665e-05,0.0457603075092665
"238",3,5,2006,21853,1,1,0.6,0.4,4.57603075092665e-05,0.0457603075092665
"239",3,5,2007,21853,1,1,0.6,0.4,4.57603075092665e-05,0.0457603075092665
"240",3,5,2010,21853,0,0,0.6,-0.6,0,0
"241",3,6,2013,1175,1,1,1,0,0.000851063829787234,0.851063829787234
"242",3,8,2011,15445,0,0,0,0,0,0
"243",3,9,2005,894014,1,16,0.494669509594883,15.5053304904051,1.78968114593284e-05,0.0178968114593284
"244",3,9,2006,894014,1,15,0.494669509594883,14.5053304904051,1.67782607431204e-05,0.0167782607431204
"245",3,9,2007,894014,1,17,0.494669509594883,16.5053304904051,1.90153621755364e-05,0.0190153621755364
"246",3,9,2008,894014,1,37,0.494669509594883,36.5053304904051,4.13863764996969e-05,0.0413863764996969
"247",3,9,2009,894014,1,31,0.494669509594883,30.5053304904051,3.46750722024487e-05,0.0346750722024487
"248",3,9,2010,894014,1,30,0.494669509594883,29.5053304904051,3.35565214862407e-05,0.0335565214862407
"249",3,9,2011,894014,1,20,0.494669509594883,19.5053304904051,2.23710143241605e-05,0.0223710143241605
"250",3,9,2012,894014,1,22,0.494669509594883,21.5053304904051,2.46081157565765e-05,0.0246081157565765
"251",3,9,2013,894014,1,15,0.494669509594883,14.5053304904051,1.67782607431204e-05,0.0167782607431204
"252",3,9,2014,894014,1,10,0.494669509594883,9.50533049040512,1.11855071620802e-05,0.0111855071620802
"253",3,9,2015,894014,1,8,0.494669509594883,7.50533049040512,8.94840572966419e-06,0.00894840572966419
"254",3,9,2016,894014,1,11,0.494669509594883,10.5053304904051,1.23040578782883e-05,0.0123040578782883
"255",3,10,2005,538479,1,18,0.544973544973545,17.4550264550265,3.34274874229079e-05,0.0334274874229079
"256",3,10,2006,538479,1,14,0.544973544973545,13.4550264550265,2.59991568844839e-05,0.0259991568844839
"257",3,10,2007,538479,1,14,0.544973544973545,13.4550264550265,2.59991568844839e-05,0.0259991568844839
"258",3,10,2008,538479,1,14,0.544973544973545,13.4550264550265,2.59991568844839e-05,0.0259991568844839
"259",3,10,2009,538479,1,10,0.544973544973545,9.45502645502646,1.85708263460599e-05,0.0185708263460599
"260",3,10,2010,538479,1,6,0.544973544973545,5.45502645502645,1.1142495807636e-05,0.011142495807636
"261",3,10,2011,538479,1,7,0.544973544973545,6.45502645502645,1.29995784422419e-05,0.0129995784422419
"262",3,10,2012,538479,1,5,0.544973544973545,4.45502645502645,9.28541317302996e-06,0.00928541317302996
"263",3,10,2013,538479,1,3,0.544973544973545,2.45502645502645,5.57124790381798e-06,0.00557124790381798
"264",3,10,2014,538479,1,3,0.544973544973545,2.45502645502645,5.57124790381798e-06,0.00557124790381798
"265",3,10,2015,538479,1,4,0.544973544973545,3.45502645502645,7.42833053842397e-06,0.00742833053842397
"266",3,10,2016,538479,1,5,0.544973544973545,4.45502645502645,9.28541317302996e-06,0.00928541317302996
"267",3,12,2011,27115,0,0,0.5,-0.5,0,0
"268",3,12,2012,27115,1,1,0.5,0.5,3.68799557440531e-05,0.0368799557440531
"269",3,17,2011,8238,0,0,0.666666666666667,-0.666666666666667,0,0
"270",3,17,2012,8238,1,1,0.666666666666667,0.333333333333333,0.000121388686574411,0.121388686574411
"271",3,17,2014,8238,1,1,0.666666666666667,0.333333333333333,0.000121388686574411,0.121388686574411
"272",3,18,2005,355329,1,3,0.526315789473684,2.47368421052632,8.44287969740719e-06,0.00844287969740719
"273",3,18,2006,355329,1,3,0.526315789473684,2.47368421052632,8.44287969740719e-06,0.00844287969740719
"274",3,18,2007,355329,1,1,0.526315789473684,0.473684210526316,2.81429323246906e-06,0.00281429323246906
"275",3,18,2008,355329,1,5,0.526315789473684,4.47368421052632,1.40714661623453e-05,0.0140714661623453
"276",3,18,2009,355329,1,2,0.526315789473684,1.47368421052632,5.62858646493813e-06,0.00562858646493813
"277",3,18,2010,355329,0,0,0.526315789473684,-0.526315789473684,0,0
"278",3,18,2013,355329,1,1,0.526315789473684,0.473684210526316,2.81429323246906e-06,0.00281429323246906
"279",3,18,2014,355329,1,2,0.526315789473684,1.47368421052632,5.62858646493813e-06,0.00562858646493813
"280",3,18,2015,355329,1,1,0.526315789473684,0.473684210526316,2.81429323246906e-06,0.00281429323246906
"281",3,18,2016,355329,1,2,0.526315789473684,1.47368421052632,5.62858646493813e-06,0.00562858646493813
"282",3,20,2005,8102,0,0,0,0,0,0
"283",3,20,2008,8102,0,0,0,0,0,0
"284",3,21,2009,19956,1,1,0.2,0.8,5.01102425335739e-05,0.0501102425335739
"285",3,21,2015,19956,0,0,0.2,-0.2,0,0
"286",3,23,2005,71870,0,0,0.571428571428571,-0.571428571428571,0,0
"287",3,23,2006,71870,1,1,0.571428571428571,0.428571428571429,1.39140114094894e-05,0.0139140114094894
"288",3,23,2009,71870,1,1,0.571428571428571,0.428571428571429,1.39140114094894e-05,0.0139140114094894
"289",3,23,2011,71870,1,1,0.571428571428571,0.428571428571429,1.39140114094894e-05,0.0139140114094894
"290",3,23,2012,71870,1,1,0.571428571428571,0.428571428571429,1.39140114094894e-05,0.0139140114094894
"291",3,24,2005,537656,1,4,0.595238095238095,3.4047619047619,7.43970122159894e-06,0.00743970122159894
"292",3,24,2006,537656,1,3,0.595238095238095,2.4047619047619,5.57977591619921e-06,0.00557977591619921
"293",3,24,2007,537656,1,4,0.595238095238095,3.4047619047619,7.43970122159894e-06,0.00743970122159894
"294",3,24,2008,537656,1,2,0.595238095238095,1.4047619047619,3.71985061079947e-06,0.00371985061079947
"295",3,24,2009,537656,1,1,0.595238095238095,0.404761904761905,1.85992530539974e-06,0.00185992530539974
"296",3,24,2010,537656,1,1,0.595238095238095,0.404761904761905,1.85992530539974e-06,0.00185992530539974
"297",3,24,2011,537656,0,0,0.595238095238095,-0.595238095238095,0,0
"298",3,24,2013,537656,0,0,0.595238095238095,-0.595238095238095,0,0
"299",3,24,2016,537656,1,10,0.595238095238095,9.40476190476191,1.85992530539974e-05,0.0185992530539974
"300",3,25,2005,131219,1,4,0.566037735849057,3.43396226415094,3.04833903626761e-05,0.0304833903626761
"301",3,25,2006,131219,1,3,0.566037735849057,2.43396226415094,2.28625427720071e-05,0.0228625427720071
"302",3,25,2007,131219,1,4,0.566037735849057,3.43396226415094,3.04833903626761e-05,0.0304833903626761
"303",3,25,2008,131219,1,5,0.566037735849057,4.43396226415094,3.81042379533452e-05,0.0381042379533452
"304",3,25,2009,131219,1,1,0.566037735849057,0.433962264150943,7.62084759066903e-06,0.00762084759066903
"305",3,25,2010,131219,1,4,0.566037735849057,3.43396226415094,3.04833903626761e-05,0.0304833903626761
"306",3,25,2011,131219,1,3,0.566037735849057,2.43396226415094,2.28625427720071e-05,0.0228625427720071
"307",3,25,2012,131219,1,2,0.566037735849057,1.43396226415094,1.52416951813381e-05,0.0152416951813381
"308",3,25,2013,131219,0,0,0.566037735849057,-0.566037735849057,0,0
"309",3,25,2014,131219,1,2,0.566037735849057,1.43396226415094,1.52416951813381e-05,0.0152416951813381
"310",3,25,2016,131219,1,2,0.566037735849057,1.43396226415094,1.52416951813381e-05,0.0152416951813381
"311",3,26,2010,9601,1,1,1,0,0.000104155817102385,0.104155817102385
"312",3,27,2005,330844,1,12,0.67948717948718,11.3205128205128,3.62708708636094e-05,0.0362708708636094
"313",3,27,2006,330844,1,3,0.67948717948718,2.32051282051282,9.06771771590236e-06,0.00906771771590236
"314",3,27,2007,330844,1,3,0.67948717948718,2.32051282051282,9.06771771590236e-06,0.00906771771590236
"315",3,27,2008,330844,1,2,0.67948717948718,1.32051282051282,6.04514514393491e-06,0.00604514514393491
"316",3,27,2009,330844,1,4,0.67948717948718,3.32051282051282,1.20902902878698e-05,0.0120902902878698
"317",3,27,2010,330844,1,3,0.67948717948718,2.32051282051282,9.06771771590236e-06,0.00906771771590236
"318",3,27,2011,330844,1,7,0.67948717948718,6.32051282051282,2.11580080037722e-05,0.0211580080037722
"319",3,27,2012,330844,1,3,0.67948717948718,2.32051282051282,9.06771771590236e-06,0.00906771771590236
"320",3,27,2013,330844,1,5,0.67948717948718,4.32051282051282,1.51128628598373e-05,0.0151128628598373
"321",3,27,2014,330844,1,5,0.67948717948718,4.32051282051282,1.51128628598373e-05,0.0151128628598373
"322",3,27,2015,330844,1,3,0.67948717948718,2.32051282051282,9.06771771590236e-06,0.00906771771590236
"323",3,27,2016,330844,1,3,0.67948717948718,2.32051282051282,9.06771771590236e-06,0.00906771771590236
"324",3,29,2005,17291,1,2,1,1,0.000115667110057255,0.115667110057255
"325",3,30,2005,12865,1,9,0.571428571428571,8.42857142857143,0.000699572483482316,0.699572483482316
"326",3,30,2006,12865,1,4,0.571428571428571,3.42857142857143,0.000310921103769918,0.310921103769918
"327",3,30,2010,12865,1,1,0.571428571428571,0.428571428571429,7.77302759424796e-05,0.0777302759424796
"328",3,30,2012,12865,1,1,0.571428571428571,0.428571428571429,7.77302759424796e-05,0.0777302759424796
"329",3,30,2016,12865,1,1,0.571428571428571,0.428571428571429,7.77302759424796e-05,0.0777302759424796
"330",3,32,2005,1951269,1,39,0.527152317880795,38.4728476821192,1.9986993079888e-05,0.019986993079888
"331",3,32,2006,1951269,1,67,0.527152317880795,66.4728476821192,3.43366291372435e-05,0.0343366291372435
"332",3,32,2007,1951269,1,30,0.527152317880795,29.4728476821192,1.53746100614523e-05,0.0153746100614523
"333",3,32,2008,1951269,1,53,0.527152317880795,52.4728476821192,2.71618111085658e-05,0.0271618111085658
"334",3,32,2009,1951269,1,18,0.527152317880795,17.4728476821192,9.22476603687139e-06,0.00922476603687139
"335",3,32,2010,1951269,1,30,0.527152317880795,29.4728476821192,1.53746100614523e-05,0.0153746100614523
"336",3,32,2011,1951269,1,32,0.527152317880795,31.4728476821192,1.63995840655491e-05,0.0163995840655491
"337",3,32,2012,1951269,1,48,0.527152317880795,47.4728476821192,2.45993760983237e-05,0.0245993760983237
"338",3,32,2013,1951269,1,26,0.527152317880795,25.4728476821192,1.33246620532587e-05,0.0133246620532587
"339",3,32,2014,1951269,1,8,0.527152317880795,7.47284768211921,4.09989601638728e-06,0.00409989601638728
"340",3,32,2015,1951269,1,27,0.527152317880795,26.4728476821192,1.38371490553071e-05,0.0138371490553071
"341",3,32,2016,1951269,1,20,0.527152317880795,19.4728476821192,1.02497400409682e-05,0.0102497400409682
"342",3,33,2005,47818,0,0,0.6,-0.6,0,0
"343",3,33,2010,47818,1,2,0.6,1.4,4.18252540884186e-05,0.0418252540884186
"344",3,33,2012,47818,1,1,0.6,0.4,2.09126270442093e-05,0.0209126270442093
"345",3,33,2013,47818,0,0,0.6,-0.6,0,0
"346",3,34,2005,905116,1,10,0.280373831775701,9.7196261682243,1.10483076202387e-05,0.0110483076202387
"347",3,34,2006,905116,1,15,0.280373831775701,14.7196261682243,1.65724614303581e-05,0.0165724614303581
"348",3,34,2007,905116,1,16,0.280373831775701,15.7196261682243,1.7677292192382e-05,0.017677292192382
"349",3,34,2008,905116,1,15,0.280373831775701,14.7196261682243,1.65724614303581e-05,0.0165724614303581
"350",3,34,2009,905116,1,15,0.280373831775701,14.7196261682243,1.65724614303581e-05,0.0165724614303581
"351",3,34,2010,905116,1,11,0.280373831775701,10.7196261682243,1.21531383822626e-05,0.0121531383822626
"352",3,34,2011,905116,1,15,0.280373831775701,14.7196261682243,1.65724614303581e-05,0.0165724614303581
"353",3,34,2012,905116,1,6,0.280373831775701,5.7196261682243,6.62898457214324e-06,0.00662898457214324
"354",3,34,2013,905116,1,4,0.280373831775701,3.7196261682243,4.41932304809549e-06,0.00441932304809549
"355",3,34,2014,905116,1,4,0.280373831775701,3.7196261682243,4.41932304809549e-06,0.00441932304809549
"356",3,34,2015,905116,1,6,0.280373831775701,5.7196261682243,6.62898457214324e-06,0.00662898457214324
"357",3,34,2016,905116,1,3,0.280373831775701,2.7196261682243,3.31449228607162e-06,0.00331449228607162
"358",3,36,2007,48946,1,1,1,0,2.04306787071467e-05,0.0204306787071467
"359",3,36,2009,48946,1,1,1,0,2.04306787071467e-05,0.0204306787071467
"360",3,36,2013,48946,1,1,1,0,2.04306787071467e-05,0.0204306787071467
"361",3,36,2016,48946,1,1,1,0,2.04306787071467e-05,0.0204306787071467
"362",3,38,2013,11066,1,1,0.5,0.5,9.03668895716609e-05,0.0903668895716609
"363",3,38,2015,11066,0,0,0.5,-0.5,0,0
"364",3,39,2005,106331,0,0,0.25,-0.25,0,0
"365",3,39,2008,106331,1,1,0.25,0.75,9.40459508515861e-06,0.00940459508515861
"366",3,39,2009,106331,0,0,0.25,-0.25,0,0
"367",3,39,2014,106331,0,0,0.25,-0.25,0,0
"368",3,41,2005,85579,1,2,0.4,1.6,2.33702193295084e-05,0.0233702193295084
"369",3,41,2006,85579,1,1,0.4,0.6,1.16851096647542e-05,0.0116851096647542
"370",3,41,2007,85579,1,3,0.4,2.6,3.50553289942626e-05,0.0350553289942626
"371",3,41,2008,85579,1,3,0.4,2.6,3.50553289942626e-05,0.0350553289942626
"372",3,41,2009,85579,1,1,0.4,0.6,1.16851096647542e-05,0.0116851096647542
"373",3,41,2010,85579,1,4,0.4,3.6,4.67404386590168e-05,0.0467404386590168
"374",3,41,2011,85579,1,1,0.4,0.6,1.16851096647542e-05,0.0116851096647542
"375",3,41,2012,85579,1,2,0.4,1.6,2.33702193295084e-05,0.0233702193295084
"376",3,41,2015,85579,1,2,0.4,1.6,2.33702193295084e-05,0.0233702193295084
"377",3,41,2016,85579,1,1,0.4,0.6,1.16851096647542e-05,0.0116851096647542
"378",3,42,2005,1223348,1,6,0.559322033898305,5.44067796610169,4.90457335116418e-06,0.00490457335116418
"379",3,42,2006,1223348,1,6,0.559322033898305,5.44067796610169,4.90457335116418e-06,0.00490457335116418
"380",3,42,2007,1223348,1,5,0.559322033898305,4.44067796610169,4.08714445930348e-06,0.00408714445930349
"381",3,42,2008,1223348,1,9,0.559322033898305,8.4406779661017,7.35686002674627e-06,0.00735686002674627
"382",3,42,2009,1223348,1,2,0.559322033898305,1.4406779661017,1.63485778372139e-06,0.00163485778372139
"383",3,42,2010,1223348,1,6,0.559322033898305,5.44067796610169,4.90457335116418e-06,0.00490457335116418
"384",3,42,2011,1223348,1,5,0.559322033898305,4.44067796610169,4.08714445930348e-06,0.00408714445930349
"385",3,42,2012,1223348,1,2,0.559322033898305,1.4406779661017,1.63485778372139e-06,0.00163485778372139
"386",3,42,2013,1223348,1,7,0.559322033898305,6.44067796610169,5.72200224302488e-06,0.00572200224302488
"387",3,42,2014,1223348,1,4,0.559322033898305,3.4406779661017,3.26971556744279e-06,0.00326971556744279
"388",3,42,2015,1223348,1,9,0.559322033898305,8.4406779661017,7.35686002674627e-06,0.00735686002674627
"389",3,42,2016,1223348,1,5,0.559322033898305,4.44067796610169,4.08714445930348e-06,0.00408714445930349
"390",3,44,2005,166158,1,1,0.214285714285714,0.785714285714286,6.01836805931704e-06,0.00601836805931704
"391",3,44,2006,166158,0,0,0.214285714285714,-0.214285714285714,0,0
"392",3,44,2007,166158,1,2,0.214285714285714,1.78571428571429,1.20367361186341e-05,0.0120367361186341
"393",3,44,2008,166158,1,1,0.214285714285714,0.785714285714286,6.01836805931704e-06,0.00601836805931704
"394",3,44,2009,166158,0,0,0.214285714285714,-0.214285714285714,0,0
"395",3,44,2010,166158,1,2,0.214285714285714,1.78571428571429,1.20367361186341e-05,0.0120367361186341
"396",3,44,2011,166158,0,0,0.214285714285714,-0.214285714285714,0,0
"397",3,44,2012,166158,0,0,0.214285714285714,-0.214285714285714,0,0
"398",3,44,2013,166158,0,0,0.214285714285714,-0.214285714285714,0,0
"399",3,44,2014,166158,0,0,0.214285714285714,-0.214285714285714,0,0
"400",3,44,2015,166158,0,0,0.214285714285714,-0.214285714285714,0,0
"401",3,45,2005,160099,1,2,0.578947368421053,1.42105263157895,1.24922704076852e-05,0.0124922704076852
"402",3,45,2006,160099,1,1,0.578947368421053,0.421052631578947,6.24613520384262e-06,0.00624613520384262
"403",3,45,2007,160099,1,2,0.578947368421053,1.42105263157895,1.24922704076852e-05,0.0124922704076852
"404",3,45,2008,160099,1,2,0.578947368421053,1.42105263157895,1.24922704076852e-05,0.0124922704076852
"405",3,45,2009,160099,1,1,0.578947368421053,0.421052631578947,6.24613520384262e-06,0.00624613520384262
"406",3,45,2010,160099,0,0,0.578947368421053,-0.578947368421053,0,0
"407",3,45,2011,160099,1,1,0.578947368421053,0.421052631578947,6.24613520384262e-06,0.00624613520384262
"408",3,45,2013,160099,1,1,0.578947368421053,0.421052631578947,6.24613520384262e-06,0.00624613520384262
"409",3,45,2015,160099,1,1,0.578947368421053,0.421052631578947,6.24613520384262e-06,0.00624613520384262
"410",3,47,2008,45058,1,1,0.6,0.4,2.21936171157175e-05,0.0221936171157175
"411",3,47,2009,45058,0,0,0.6,-0.6,0,0
"412",3,47,2010,45058,1,1,0.6,0.4,2.21936171157175e-05,0.0221936171157175
"413",3,47,2013,45058,0,0,0.6,-0.6,0,0
"414",3,47,2015,45058,1,1,0.6,0.4,2.21936171157175e-05,0.0221936171157175
"415",3,49,2011,49975,1,3,0.611111111111111,2.38888888888889,6.00300150075038e-05,0.0600300150075038
"416",3,49,2012,49975,1,4,0.611111111111111,3.38888888888889,8.0040020010005e-05,0.080040020010005
"417",3,49,2013,49975,1,2,0.611111111111111,1.38888888888889,4.00200100050025e-05,0.0400200100050025
"418",3,49,2014,49975,1,2,0.611111111111111,1.38888888888889,4.00200100050025e-05,0.0400200100050025
"419",3,50,2005,37125,0,0,0.461538461538462,-0.461538461538462,0,0
"420",3,50,2007,37125,1,1,0.461538461538462,0.538461538461538,2.69360269360269e-05,0.0269360269360269
"421",3,50,2008,37125,1,1,0.461538461538462,0.538461538461538,2.69360269360269e-05,0.0269360269360269
"422",3,50,2009,37125,1,1,0.461538461538462,0.538461538461538,2.69360269360269e-05,0.0269360269360269
"423",3,50,2010,37125,1,2,0.461538461538462,1.53846153846154,5.38720538720539e-05,0.0538720538720539
"424",3,50,2013,37125,1,1,0.461538461538462,0.538461538461538,2.69360269360269e-05,0.0269360269360269
"425",3,50,2014,37125,0,0,0.461538461538462,-0.461538461538462,0,0
"426",3,51,2005,98970,1,6,0.662921348314607,5.33707865168539,6.06244316459533e-05,0.0606244316459533
"427",3,51,2006,98970,1,4,0.662921348314607,3.33707865168539,4.04162877639689e-05,0.0404162877639689
"428",3,51,2007,98970,1,5,0.662921348314607,4.33707865168539,5.05203597049611e-05,0.0505203597049611
"429",3,51,2008,98970,1,6,0.662921348314607,5.33707865168539,6.06244316459533e-05,0.0606244316459533
"430",3,51,2009,98970,1,1,0.662921348314607,0.337078651685393,1.01040719409922e-05,0.0101040719409922
"431",3,51,2010,98970,1,6,0.662921348314607,5.33707865168539,6.06244316459533e-05,0.0606244316459533
"432",3,51,2011,98970,1,9,0.662921348314607,8.33707865168539,9.093664746893e-05,0.09093664746893
"433",3,51,2012,98970,1,7,0.662921348314607,6.33707865168539,7.07285035869455e-05,0.0707285035869455
