"","countyfips","statefip","year","anti_native.max","anti_native.sum"
"8044","133","26",2016,0,0
"8045","133","37",2005,0,0
"8046","133","37",2010,0,0
"8047","133","37",2014,0,0
"8048","133","37",2015,0,0
"8049","133","37",2016,0,0
"8050","133","39",2005,0,0
"8051","133","39",2006,0,0
"8052","133","39",2008,0,0
"8053","133","39",2009,0,0
"8054","133","39",2013,0,0
"8055","133","39",2014,0,0
"8056","133","39",2015,0,0
"8057","133","39",2016,0,0
"8058","133","40",2006,0,0
"8059","133","40",2016,0,0
"8060","133","42",2005,0,0
"8061","133","42",2006,0,0
"8062","133","42",2007,0,0
"8063","133","42",2008,0,0
"8064","133","42",2009,0,0
"8065","133","42",2011,0,0
"8066","133","42",2013,0,0
"8067","133","47",2009,0,0
"8068","133","47",2014,0,0
"8069","133","47",2016,0,0
"8070","133","48",2009,0,0
"8071","133","48",2015,0,0
"8072","133","51",2007,0,0
"8073","133","55",2005,0,0
"8074","133","55",2007,0,0
"8075","133","55",2008,0,0
"8076","133","55",2012,0,0
"8077","133","55",2015,0,0
"8078","135","05",2007,0,0
"8079","135","13",2006,0,0
"8080","135","13",2007,0,0
"8081","135","13",2008,0,0
"8082","135","13",2014,0,0
"8083","135","13",2015,0,0
"8084","135","13",2016,0,0
"8085","135","17",2009,0,0
"8086","135","17",2013,0,0
"8087","135","17",2014,0,0
"8088","135","21",2012,0,0
"8089","135","21",2014,0,0
"8090","135","26",2010,0,0
"8091","135","37",2005,0,0
"8092","135","37",2006,0,0
"8093","135","37",2008,0,0
"8094","135","37",2009,0,0
"8095","135","37",2010,0,0
"8096","135","37",2011,0,0
"8097","135","37",2012,0,0
"8098","135","37",2013,0,0
"8099","135","37",2014,0,0
"8100","135","37",2015,0,0
"8101","135","37",2016,0,0
"8102","135","39",2007,0,0
"8103","135","39",2008,0,0
"8104","135","39",2011,0,0
"8105","135","39",2012,0,0
"8106","135","39",2013,0,0
"8107","135","39",2014,0,0
"8108","135","39",2015,0,0
"8109","135","40",2007,0,0
"8110","135","40",2008,1,1
"8111","135","40",2009,0,0
"8112","135","40",2010,0,0
"8113","135","40",2012,0,0
"8114","135","40",2015,0,0
"8115","135","46",2009,0,0
"8116","135","46",2011,0,0
"8117","135","48",2009,0,0
"8118","135","48",2010,0,0
"8119","135","48",2014,0,0
"8120","135","48",2015,0,0
"8121","135","48",2016,0,0
"8122","135","51",2005,0,0
"8123","135","51",2006,0,0
"8124","135","51",2012,0,0
"8125","135","55",2007,0,0
"8126","137","17",2009,0,0
"8127","137","18",2015,0,0
"8128","137","19",2005,0,0
"8129","137","21",2014,1,1
"8130","137","26",2005,0,0
"8131","137","26",2006,0,0
"8132","137","26",2008,0,0
"8133","137","26",2013,0,0
"8134","137","26",2015,0,0
"8135","137","26",2016,0,0
"8136","137","27",2006,0,0
"8137","137","27",2007,0,0
"8138","137","27",2008,0,0
"8139","137","27",2009,0,0
"8140","137","27",2010,0,0
"8141","137","27",2012,0,0
"8142","137","27",2013,0,0
"8143","137","27",2014,0,0
"8144","137","27",2015,0,0
"8145","137","29",2007,0,0
"8146","137","39",2010,0,0
"8147","137","39",2014,0,0
"8148","137","39",2015,0,0
"8149","137","40",2008,0,0
"8150","137","51",2005,0,0
"8151","137","51",2006,0,0
"8152","137","51",2008,0,0
"8153","137","51",2013,0,0
"8154","137","55",2008,0,0
"8155","139","05",2006,0,0
"8156","139","05",2007,0,0
"8157","139","18",2011,0,0
"8158","139","18",2015,0,0
"8159","139","20",2007,0,0
"8160","139","26",2005,0,0
"8161","139","26",2006,0,0
"8162","139","26",2007,0,0
"8163","139","26",2008,0,0
"8164","139","26",2009,0,0
"8165","139","26",2010,0,0
"8166","139","26",2011,0,0
"8167","139","26",2012,0,0
"8168","139","26",2013,0,0
"8169","139","26",2014,0,0
"8170","139","26",2015,0,0
"8171","139","26",2016,0,0
"8172","139","27",2005,0,0
"8173","139","27",2006,0,0
"8174","139","27",2007,0,0
"8175","139","27",2008,0,0
"8176","139","27",2009,0,0
"8177","139","27",2010,0,0
"8178","139","27",2011,0,0
"8179","139","27",2012,0,0
"8180","139","27",2013,0,0
"8181","139","27",2014,0,0
"8182","139","27",2016,0,0
"8183","139","37",2006,0,0
"8184","139","37",2008,0,0
"8185","139","37",2009,0,0
"8186","139","37",2012,0,0
"8187","139","37",2014,0,0
"8188","139","37",2015,0,0
"8189","139","39",2005,0,0
"8190","139","39",2006,0,0
"8191","139","39",2007,0,0
"8192","139","39",2008,0,0
"8193","139","39",2009,0,0
"8194","139","39",2010,0,0
"8195","139","39",2011,0,0
"8196","139","39",2012,0,0
"8197","139","39",2013,1,1
"8198","139","39",2014,0,0
"8199","139","39",2015,0,0
"8200","139","39",2016,0,0
"8201","139","40",2015,0,0
"8202","139","47",2014,0,0
"8203","139","48",2006,0,0
"8204","139","48",2008,0,0
"8205","139","51",2008,0,0
"8206","139","51",2010,0,0
"8207","141","05",2008,0,0
"8208","141","05",2013,0,0
"8209","141","18",2005,0,0
"8210","141","18",2008,0,0
"8211","141","18",2009,0,0
"8212","141","18",2011,0,0
"8213","141","18",2012,0,0
"8214","141","18",2013,0,0
"8215","141","18",2015,0,0
"8216","141","18",2016,0,0
"8217","141","21",2013,0,0
"8218","141","21",2014,0,0
"8219","141","26",2010,0,0
"8220","141","26",2011,0,0
"8221","141","27",2005,0,0
"8222","141","27",2006,0,0
"8223","141","27",2007,0,0
"8224","141","27",2008,0,0
"8225","141","27",2009,0,0
"8226","141","27",2010,0,0
"8227","141","27",2011,0,0
"8228","141","27",2012,0,0
"8229","141","27",2013,0,0
"8230","141","39",2006,0,0
"8231","141","39",2007,0,0
"8232","141","39",2008,1,1
"8233","141","39",2009,0,0
"8234","141","39",2010,0,0
"8235","141","39",2011,0,0
"8236","141","39",2013,0,0
"8237","141","39",2014,0,0
"8238","141","39",2015,0,0
"8239","141","39",2016,0,0
"8240","141","40",2011,0,0
"8241","141","40",2014,0,0
"8242","141","47",2005,0,0
"8243","141","47",2006,0,0
"8244","141","47",2008,0,0
"8245","141","47",2009,0,0
"8246","141","47",2010,0,0
"8247","141","47",2012,0,0
"8248","141","47",2013,0,0
"8249","141","47",2014,0,0
"8250","141","47",2015,0,0
"8251","141","47",2016,0,0
"8252","141","48",2005,0,0
"8253","141","48",2006,0,0
"8254","141","48",2007,1,1
"8255","141","48",2008,0,0
"8256","141","48",2009,0,0
"8257","141","48",2010,0,0
"8258","141","48",2011,0,0
"8259","141","48",2012,0,0
"8260","141","48",2013,0,0
"8261","141","48",2014,0,0
"8262","141","48",2015,0,0
"8263","141","48",2016,0,0
"8264","141","51",2006,0,0
"8265","141","55",2006,0,0
"8266","141",NA,2007,0,0
"8267","141",NA,2008,0,0
"8268","141",NA,2013,0,0
"8269","143","05",2005,0,0
"8270","143","05",2006,0,0
"8271","143","05",2008,0,0
"8272","143","05",2009,0,0
"8273","143","05",2010,0,0
"8274","143","05",2012,0,0
"8275","143","05",2014,0,0
"8276","143","17",2005,0,0
"8277","143","17",2006,0,0
"8278","143","17",2007,0,0
"8279","143","17",2008,0,0
"8280","143","17",2009,0,0
"8281","143","17",2010,0,0
"8282","143","17",2011,0,0
"8283","143","17",2012,0,0
"8284","143","17",2013,0,0
"8285","143","17",2014,0,0
"8286","143","17",2016,0,0
"8287","143","18",2014,0,0
"8288","143","18",2015,1,1
"8289","143","18",2016,0,0
"8290","143","20",2006,0,0
"8291","143","21",2013,0,0
"8292","143","26",2005,0,0
"8293","143","26",2007,0,0
"8294","143","26",2010,0,0
"8295","143","26",2013,1,1
"8296","143","39",2005,0,0
"8297","143","39",2007,0,0
"8298","143","39",2008,0,0
"8299","143","39",2009,0,0
"8300","143","39",2010,0,0
"8301","143","39",2011,0,0
"8302","143","40",2005,0,0
"8303","143","40",2006,0,0
"8304","143","40",2007,0,0
"8305","143","40",2008,0,0
"8306","143","40",2009,0,0
"8307","143","40",2010,0,0
"8308","143","40",2011,0,0
"8309","143","40",2012,0,0
"8310","143","40",2013,0,0
"8311","143","40",2015,0,0
"8312","143","40",2016,0,0
"8313","143","47",2007,0,0
"8314","143","47",2012,0,0
"8315","143","47",2013,0,0
"8316","143","48",2006,0,0
"8317","143","48",2014,0,0
"8318","143","48",2015,0,0
"8319","143","51",2005,0,0
"8320","143","51",2011,0,0
"8321","143","51",2014,0,0
"8322","143","51",2015,0,0
"8323","145","05",2005,0,0
"8324","145","05",2006,0,0
"8325","145","05",2008,0,0
"8326","145","05",2009,0,0
"8327","145","05",2010,0,0
"8328","145","18",2014,0,0
"8329","145","18",2015,0,0
"8330","145","19",2005,0,0
"8331","145","19",2010,0,0
"8332","145","20",2009,0,0
"8333","145","20",2013,0,0
"8334","145","21",2006,0,0
"8335","145","21",2007,0,0
"8336","145","21",2008,0,0
"8337","145","21",2009,0,0
"8338","145","21",2010,0,0
"8339","145","21",2011,0,0
"8340","145","21",2012,0,0
"8341","145","21",2013,0,0
"8342","145","21",2014,0,0
"8343","145","21",2015,0,0
"8344","145","21",2016,0,0
"8345","145","26",2005,0,0
"8346","145","26",2006,0,0
"8347","145","26",2007,0,0
"8348","145","26",2008,0,0
"8349","145","26",2009,0,0
"8350","145","26",2010,0,0
"8351","145","26",2011,0,0
"8352","145","26",2012,0,0
"8353","145","26",2013,0,0
"8354","145","26",2014,0,0
"8355","145","26",2015,0,0
"8356","145","26",2016,0,0
"8357","145","27",2005,0,0
"8358","145","27",2006,1,1
"8359","145","27",2007,1,1
"8360","145","27",2008,0,0
"8361","145","27",2011,0,0
"8362","145","27",2012,0,0
"8363","145","27",2013,0,0
"8364","145","27",2014,1,1
"8365","145","27",2015,0,0
"8366","145","27",2016,0,0
"8367","145","29",2007,0,0
"8368","145","37",2006,0,0
"8369","145","37",2007,0,0
"8370","145","37",2008,0,0
"8371","145","37",2009,0,0
"8372","145","37",2010,0,0
"8373","145","37",2012,0,0
"8374","145","37",2013,0,0
"8375","145","37",2015,0,0
"8376","145","39",2006,0,0
"8377","145","39",2007,0,0
"8378","145","39",2008,0,0
"8379","145","39",2009,0,0
"8380","145","39",2010,0,0
"8381","145","39",2011,0,0
"8382","145","39",2012,0,0
"8383","145","39",2013,0,0
"8384","145","39",2015,0,0
"8385","145","39",2016,0,0
"8386","145","40",2005,0,0
"8387","145","40",2009,0,0
"8388","145","40",2010,0,0
"8389","145","40",2011,0,0
"8390","145","40",2013,0,0
"8391","145","40",2015,0,0
"8392","145","40",2016,0,0
"8393","145","47",2005,0,0
"8394","145","47",2008,0,0
"8395","145","47",2010,0,0
"8396","145","47",2011,0,0
"8397","145","47",2014,0,0
"8398","145","47",2015,0,0
"8399","145","47",2016,0,0
"8400","145","51",2006,0,0
"8401","145","51",2013,0,0
"8402","145","51",2014,0,0
"8403","145","51",2016,0,0
"8404","145",NA,2006,0,0
"8405","147","21",2016,0,0
"8406","147","26",2005,0,0
"8407","147","26",2006,0,0
"8408","147","26",2007,0,0
"8409","147","26",2008,0,0
"8410","147","26",2009,0,0
"8411","147","26",2010,0,0
"8412","147","26",2011,0,0
"8413","147","26",2012,0,0
"8414","147","26",2013,0,0
"8415","147","26",2014,0,0
"8416","147","26",2015,0,0
"8417","147","26",2016,0,0
"8418","147","27",2006,0,0
"8419","147","29",2009,0,0
"8420","147","29",2014,0,0
"8421","147","29",2015,0,0
"8422","147","37",2005,0,0
"8423","147","37",2006,0,0
"8424","147","37",2008,0,0
"8425","147","37",2009,0,0
"8426","147","37",2011,0,0
"8427","147","37",2012,0,0
"8428","147","37",2013,0,0
"8429","147","37",2014,0,0
"8430","147","37",2015,0,0
"8431","147","37",2016,0,0
"8432","147","39",2007,0,0
"8433","147","39",2008,0,0
"8434","147","39",2009,0,0
"8435","147","39",2010,0,0
"8436","147","39",2012,0,0
"8437","147","39",2015,0,0
"8438","147","40",2007,0,0
"8439","147","40",2011,0,0
"8440","147","47",2005,0,0
"8441","147","47",2008,0,0
"8442","147","47",2009,0,0
"8443","147","47",2010,0,0
"8444","147","47",2011,0,0
"8445","147","47",2012,0,0
"8446","147","47",2013,0,0
"8447","147","47",2014,0,0
"8448","147","47",2015,0,0
"8449","147","47",2016,0,0
"8450","147","48",2007,0,0
"8451","147","48",2011,0,0
"8452","147","51",2008,0,0
"8453","147","51",2010,0,0
"8454","147","51",2011,0,0
"8455","147","51",2012,0,0
"8456","147","51",2013,0,0
"8457","147","51",2015,0,0
"8458","149","05",2005,0,0
"8459","149","05",2006,0,0
"8460","149","05",2008,0,0
"8461","149","05",2009,0,0
"8462","149","05",2012,0,0
"8463","149","18",2008,0,0
"8464","149","20",2006,0,0
"8465","149","20",2008,0,0
"8466","149","20",2009,0,0
"8467","149","26",2005,0,0
"8468","149","26",2006,0,0
"8469","149","26",2007,0,0
"8470","149","26",2008,0,0
"8471","149","26",2009,1,1
"8472","149","26",2010,0,0
"8473","149","26",2012,0,0
"8474","149","26",2013,0,0
"8475","149","26",2014,0,0
"8476","149","26",2016,0,0
"8477","149","27",2005,0,0
"8478","149","27",2006,0,0
"8479","149","27",2013,0,0
"8480","149","39",2009,0,0
"8481","149","39",2010,0,0
"8482","149","39",2013,0,0
"8483","149","39",2014,0,0
"8484","149","39",2015,0,0
"8485","149","39",2016,0,0
"8486","149","47",2005,0,0
"8487","149","47",2006,0,0
"8488","149","47",2007,0,0
"8489","149","47",2008,0,0
"8490","149","47",2009,0,0
"8491","149","47",2010,0,0
"8492","149","47",2011,0,0
"8493","149","47",2012,1,1
"8494","149","47",2013,0,0
"8495","149","47",2014,0,0
"8496","149","47",2015,0,0
"8497","149","47",2016,0,0
"8498","149","48",2015,0,0
"8499","149","51",2007,0,0
"8500","149","51",2010,0,0
"8501","149","51",2011,0,0
"8502","149","51",2012,0,0
"8503","149","51",2013,0,0
"8504","149","51",2014,0,0
"8505","151","13",2010,0,0
"8506","151","13",2011,0,0
"8507","151","13",2012,0,0
"8508","151","13",2013,0,0
"8509","151","13",2014,0,0
"8510","151","13",2015,0,0
"8511","151","18",2007,0,0
"8512","151","20",2007,0,0
"8513","151","20",2008,0,0
"8514","151","20",2009,0,0
"8515","151","20",2011,0,0
"8516","151","20",2012,0,0
"8517","151","20",2013,0,0
"8518","151","20",2016,0,0
"8519","151","21",2005,0,0
"8520","151","21",2006,0,0
"8521","151","21",2007,0,0
"8522","151","21",2008,0,0
"8523","151","21",2009,0,0
"8524","151","21",2010,0,0
"8525","151","21",2011,0,0
"8526","151","21",2012,0,0
"8527","151","21",2013,0,0
"8528","151","21",2014,0,0
"8529","151","21",2015,0,0
"8530","151","21",2016,0,0
"8531","151","26",2005,0,0
"8532","151","26",2006,0,0
"8533","151","26",2007,0,0
"8534","151","26",2008,0,0
"8535","151","26",2009,0,0
"8536","151","26",2010,0,0
"8537","151","26",2012,0,0
"8538","151","26",2016,0,0
"8539","151","27",2005,0,0
"8540","151","27",2010,0,0
"8541","151","27",2011,0,0
"8542","151","37",2006,0,0
"8543","151","37",2007,0,0
"8544","151","37",2010,0,0
"8545","151","37",2011,0,0
"8546","151","37",2013,0,0
"8547","151","37",2016,0,0
"8548","151","39",2005,0,0
"8549","151","39",2006,0,0
"8550","151","39",2007,0,0
"8551","151","39",2008,0,0
"8552","151","39",2009,0,0
"8553","151","39",2010,0,0
"8554","151","39",2011,0,0
"8555","151","39",2012,0,0
"8556","151","39",2013,0,0
"8557","151","39",2014,0,0
"8558","151","39",2015,0,0
"8559","151","39",2016,0,0
"8560","151","40",2006,0,0
"8561","151","47",2008,0,0
"8562","151","47",2009,0,0
"8563","151","47",2012,0,0
"8564","151",NA,2009,0,0
"8565","151",NA,2011,0,0
"8566","151",NA,2014,0,0
"8567","151",NA,2016,0,0
"8568","153","13",2011,0,0
"8569","153","19",2005,0,0
"8570","153","19",2006,0,0
"8571","153","19",2007,0,0
"8572","153","19",2008,0,0
"8573","153","19",2009,0,0
"8574","153","19",2010,0,0
"8575","153","19",2011,0,0
"8576","153","19",2013,0,0
"8577","153","19",2014,0,0
"8578","153","19",2015,0,0
"8579","153","19",2016,0,0
"8580","153","26",2009,0,0
"8581","153","26",2010,0,0
"8582","153","26",2012,0,0
"8583","153","29",2014,0,0
"8584","153","37",2009,0,0
"8585","153","37",2016,0,0
"8586","153","39",2005,0,0
"8587","153","39",2006,1,1
"8588","153","39",2007,0,0
"8589","153","39",2008,0,0
"8590","153","39",2009,0,0
"8591","153","39",2010,0,0
"8592","153","39",2011,0,0
"8593","153","39",2012,0,0
"8594","153","39",2013,0,0
"8595","153","39",2014,0,0
"8596","153","39",2015,0,0
"8597","153","39",2016,0,0
"8598","153","40",2008,0,0
"8599","153","40",2012,1,1
"8600","153","40",2014,1,1
"8601","153","40",2015,0,0
"8602","153","40",2016,1,1
"8603","153","47",2005,0,0
"8604","153","47",2008,0,0
"8605","153","47",2009,0,0
"8606","153","47",2015,0,0
"8607","153","48",2010,0,0
"8608","153","51",2006,0,0
"8609","153","51",2007,0,0
"8610","153","51",2008,0,0
"8611","153","51",2009,0,0
"8612","153","51",2016,1,1
"8613","153",NA,2007,0,0
"8614","153",NA,2008,0,0
"8615","153",NA,2009,0,0
"8616","153",NA,2011,0,0
"8617","153",NA,2016,0,0
"8618","155","19",2005,0,0
"8619","155","19",2006,0,0
"8620","155","19",2007,0,0
"8621","155","19",2008,0,0
"8622","155","19",2010,0,0
"8623","155","19",2012,0,0
"8624","155","19",2014,0,0
"8625","155","20",2005,0,0
"8626","155","20",2006,0,0
"8627","155","20",2007,0,0
"8628","155","20",2008,0,0
"8629","155","20",2009,1,1
"8630","155","20",2010,0,0
"8631","155","20",2011,0,0
"8632","155","20",2012,0,0
"8633","155","20",2013,1,1
"8634","155","20",2014,0,0
"8635","155","20",2015,0,0
"8636","155","20",2016,0,0
"8637","155","21",2011,0,0
"8638","155","21",2014,0,0
"8639","155","26",2005,0,0
"8640","155","26",2006,0,0
"8641","155","26",2007,0,0
"8642","155","26",2008,0,0
"8643","155","26",2009,0,0
"8644","155","26",2010,0,0
"8645","155","26",2011,0,0
"8646","155","26",2012,0,0
"8647","155","26",2013,0,0
"8648","155","26",2015,0,0
"8649","155","26",2016,0,0
"8650","155","27",2007,0,0
"8651","155","37",2015,0,0
"8652","155","39",2006,0,0
"8653","155","39",2007,0,0
"8654","155","39",2008,0,0
"8655","155","39",2009,0,0
"8656","155","39",2010,0,0
"8657","155","39",2011,0,0
"8658","155","39",2012,0,0
"8659","155","39",2013,0,0
"8660","155","39",2014,0,0
"8661","155","39",2015,0,0
"8662","155","39",2016,0,0
"8663","155","47",2005,0,0
"8664","155","47",2006,0,0
"8665","155","47",2007,0,0
"8666","155","47",2009,0,0
"8667","155","47",2010,0,0
"8668","155","47",2011,0,0
"8669","155","47",2012,0,0
"8670","155","47",2013,0,0
"8671","155","47",2016,0,0
"8672","155","51",2007,0,0
"8673","155","51",2008,0,0
"8674","155","51",2011,0,0
"8675","155",NA,2007,0,0
"8676","157","17",2013,0,0
"8677","157","18",2005,0,0
"8678","157","18",2006,0,0
"8679","157","18",2007,0,0
"8680","157","18",2008,0,0
"8681","157","18",2009,0,0
"8682","157","18",2010,1,1
"8683","157","18",2011,0,0
"8684","157","18",2012,0,0
"8685","157","18",2013,0,0
"8686","157","18",2014,0,0
"8687","157","18",2016,0,0
"8688","157","19",2005,0,0
"8689","157","19",2006,0,0
"8690","157","19",2008,0,0
"8691","157","19",2009,0,0
"8692","157","19",2010,0,0
"8693","157","19",2011,0,0
"8694","157","19",2013,0,0
"8695","157","20",2005,0,0
"8696","157","20",2013,0,0
"8697","157","21",2009,0,0
"8698","157","21",2010,0,0
"8699","157","21",2013,1,1
"8700","157","21",2014,0,0
"8701","157","21",2015,0,0
"8702","157","21",2016,0,0
"8703","157","26",2005,0,0
"8704","157","26",2006,0,0
"8705","157","26",2007,0,0
"8706","157","26",2008,0,0
"8707","157","26",2009,0,0
"8708","157","26",2010,0,0
"8709","157","26",2011,0,0
"8710","157","26",2013,0,0
"8711","157","26",2014,0,0
"8712","157","26",2015,0,0
"8713","157","26",2016,0,0
"8714","157","37",2005,0,0
"8715","157","37",2006,0,0
"8716","157","37",2007,0,0
"8717","157","37",2009,0,0
"8718","157","37",2011,0,0
"8719","157","37",2012,0,0
"8720","157","37",2014,0,0
"8721","157","37",2015,0,0
"8722","157","39",2011,0,0
"8723","157","47",2005,0,0
"8724","157","47",2006,0,0
"8725","157","47",2007,0,0
"8726","157","47",2008,0,0
"8727","157","47",2009,0,0
"8728","157","47",2010,0,0
"8729","157","47",2011,0,0
"8730","157","47",2012,0,0
"8731","157","47",2013,0,0
"8732","157","47",2014,1,1
"8733","157","47",2015,0,0
"8734","157","47",2016,0,0
"8735","157","48",2005,0,0
"8736","157","48",2006,0,0
"8737","157","48",2007,0,0
"8738","157","48",2008,0,0
"8739","157","48",2009,0,0
"8740","157","48",2010,0,0
"8741","157","48",2012,0,0
"8742","157","48",2013,0,0
"8743","157","48",2014,0,0
"8744","157","48",2015,0,0
"8745","157","48",2016,0,0
"8746","157","51",2007,0,0
"8747","157","51",2016,0,0
"8748","157",NA,2005,0,0
"8749","157",NA,2007,0,0
"8750","159","17",2011,0,0
"8751","159","17",2012,0,0
"8752","159","20",2011,0,0
"8753","159","26",2005,0,0
"8754","159","26",2006,0,0
"8755","159","26",2007,0,0
"8756","159","26",2008,0,0
"8757","159","26",2009,0,0
"8758","159","26",2010,0,0
"8759","159","26",2011,0,0
"8760","159","26",2012,1,1
"8761","159","26",2013,1,1
"8762","159","26",2014,1,1
"8763","159","26",2015,1,1
"8764","159","26",2016,0,0
"8765","159","27",2006,0,0
"8766","159","27",2008,0,0
"8767","159","27",2013,0,0
"8768","159","27",2015,0,0
"8769","159","37",2005,0,0
"8770","159","37",2006,0,0
"8771","159","37",2007,0,0
"8772","159","37",2008,0,0
"8773","159","37",2009,0,0
"8774","159","37",2010,0,0
"8775","159","37",2011,0,0
"8776","159","37",2012,0,0
"8777","159","37",2013,0,0
"8778","159","37",2014,0,0
"8779","159","37",2015,0,0
"8780","159","37",2016,0,0
"8781","159","39",2005,0,0
"8782","159","39",2006,0,0
"8783","159","39",2007,0,0
"8784","159","39",2008,0,0
"8785","159","39",2009,0,0
"8786","159","39",2011,0,0
"8787","159","39",2013,0,0
"8788","159","39",2014,0,0
"8789","159","47",2008,0,0
"8790","159","47",2012,0,0
"8791","159","51",2012,0,0
"8792","161","17",2005,0,0
"8793","161","17",2007,0,0
"8794","161","17",2010,0,0
"8795","161","17",2011,0,0
"8796","161","17",2013,0,0
"8797","161","17",2015,0,0
"8798","161","20",2005,1,1
"8799","161","20",2006,0,0
"8800","161","20",2007,0,0
"8801","161","20",2008,0,0
"8802","161","20",2009,0,0
"8803","161","20",2010,0,0
"8804","161","20",2012,0,0
"8805","161","20",2013,0,0
"8806","161","20",2014,0,0
"8807","161","20",2015,0,0
"8808","161","20",2016,0,0
"8809","161","21",2005,0,0
"8810","161","21",2009,0,0
"8811","161","21",2012,0,0
"8812","161","21",2014,0,0
"8813","161","21",2015,0,0
"8814","161","21",2016,0,0
"8815","161","26",2005,0,0
"8816","161","26",2006,0,0
"8817","161","26",2007,0,0
"8818","161","26",2008,0,0
"8819","161","26",2009,0,0
"8820","161","26",2010,0,0
"8821","161","26",2011,0,0
"8822","161","26",2012,0,0
"8823","161","26",2013,0,0
"8824","161","26",2014,0,0
"8825","161","26",2015,0,0
"8826","161","26",2016,0,0
"8827","161","27",2005,0,0
"8828","161","27",2006,0,0
"8829","161","29",2005,0,0
"8830","161","29",2006,0,0
"8831","161","29",2007,0,0
"8832","161","29",2008,0,0
"8833","161","29",2009,0,0
"8834","161","29",2010,0,0
"8835","161","29",2011,0,0
"8836","161","29",2012,0,0
"8837","161","29",2014,0,0
"8838","161","29",2015,0,0
"8839","161","29",2016,0,0
"8840","161","37",2005,0,0
"8841","161","37",2007,0,0
"8842","161","37",2009,0,0
"8843","161","37",2010,0,0
"8844","161","37",2011,0,0
"8845","161","37",2012,0,0
"8846","161","37",2013,0,0
"8847","161","37",2015,0,0
"8848","161","39",2005,0,0
"8849","161","39",2006,0,0
"8850","161","39",2007,0,0
"8851","161","39",2008,0,0
"8852","161","39",2009,0,0
"8853","161","39",2011,0,0
"8854","161","39",2012,0,0
"8855","161","39",2014,0,0
"8856","161","39",2015,0,0
"8857","161","47",2010,0,0
"8858","161","47",2011,0,0
"8859","161","47",2015,0,0
"8860","161","48",2015,0,0
"8861","161","48",2016,0,0
"8862","161","51",2005,0,0
"8863","161","51",2006,0,0
"8864","161","51",2007,0,0
"8865","161","51",2008,0,0
"8866","161","51",2009,0,0
"8867","161","51",2010,0,0
"8868","161","51",2011,0,0
"8869","161","51",2012,0,0
"8870","161","51",2014,0,0
"8871","161","51",2015,0,0
"8872","163","17",2005,0,0
"8873","163","17",2009,0,0
"8874","163","17",2010,0,0
"8875","163","17",2014,0,0
"8876","163","17",2015,0,0
"8877","163","18",2006,0,0
"8878","163","18",2007,0,0
"8879","163","18",2014,0,0
"8880","163","18",2016,0,0
"8881","163","19",2005,0,0
"8882","163","19",2006,0,0
"8883","163","19",2007,0,0
"8884","163","19",2008,0,0
"8885","163","19",2009,0,0
"8886","163","19",2010,0,0
"8887","163","19",2011,0,0
"8888","163","19",2012,0,0
"8889","163","19",2013,0,0
"8890","163","19",2014,0,0
"8891","163","19",2015,0,0
"8892","163","21",2011,0,0
"8893","163","21",2012,0,0
"8894","163","21",2013,0,0
"8895","163","21",2015,1,1
"8896","163","26",2005,1,1
"8897","163","26",2006,1,1
"8898","163","26",2007,0,0
"8899","163","26",2008,0,0
"8900","163","26",2009,0,0
"8901","163","26",2010,0,0
"8902","163","26",2011,1,2
"8903","163","26",2012,0,0
"8904","163","26",2013,0,0
"8905","163","26",2014,1,1
"8906","163","26",2015,0,0
"8907","163","26",2016,0,0
"8908","163","27",2005,0,0
"8909","163","27",2006,0,0
"8910","163","27",2007,0,0
"8911","163","27",2008,0,0
"8912","163","27",2009,0,0
"8913","163","27",2010,0,0
"8914","163","27",2011,0,0
"8915","163","27",2013,1,1
"8916","163","27",2016,0,0
"8917","163","37",2016,0,0
"8918","163","39",2012,0,0
"8919","163","47",2005,0,0
"8920","163","47",2006,0,0
"8921","163","47",2007,0,0
"8922","163","47",2008,0,0
"8923","163","47",2009,0,0
"8924","163","47",2010,0,0
"8925","163","47",2011,0,0
"8926","163","47",2012,1,1
"8927","163","47",2013,0,0
"8928","163","47",2014,0,0
"8929","163","47",2015,0,0
"8930","163","47",2016,0,0
"8931","163","51",2005,0,0
"8932","163","51",2007,0,0
"8933","163","51",2013,0,0
"8934","163","51",2015,0,0
"8935","163",NA,2011,0,0
"8936","165","17",2005,0,0
"8937","165","20",2006,0,0
"8938","165","20",2012,0,0
"8939","165","21",2010,0,0
"8940","165","26",2005,0,0
"8941","165","26",2006,0,0
"8942","165","26",2007,0,0
"8943","165","26",2008,0,0
"8944","165","26",2009,0,0
"8945","165","26",2010,0,0
"8946","165","26",2011,0,0
"8947","165","26",2014,0,0
"8948","165","26",2015,0,0
"8949","165","26",2016,0,0
"8950","165","29",2005,0,0
"8951","165","29",2011,0,0
"8952","165","39",2005,0,0
"8953","165","39",2006,0,0
"8954","165","39",2007,0,0
"8955","165","39",2008,1,1
"8956","165","39",2009,1,2
"8957","165","39",2010,1,3
"8958","165","39",2011,0,0
"8959","165","39",2012,0,0
"8960","165","39",2013,0,0
"8961","165","39",2014,0,0
"8962","165","39",2015,0,0
"8963","165","39",2016,0,0
"8964","165","47",2005,0,0
"8965","165","47",2006,0,0
"8966","165","47",2007,0,0
"8967","165","47",2008,1,1
"8968","165","47",2009,0,0
"8969","165","47",2010,0,0
"8970","165","47",2011,0,0
"8971","165","47",2012,0,0
"8972","165","47",2013,0,0
"8973","165","47",2014,0,0
